code;name;sitecode;lat;lon;start;stop;teff;lm;f;nta
VANMC;MICHEL VANDEPUTTE;77129;50.7167;3.6333;2007-10-20 03:50:00;2007-10-20 04:20:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;77129;50.7167;3.6333;2007-10-20 04:20:00;2007-10-20 04:45:00;0.4200;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-20 22:55:00;2007-10-20 23:25:00;0.5000;6.400;1.000;1
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-20 23:25:00;2007-10-20 23:55:00;0.5000;6.500;1.000;4
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-20 23:55:00;2007-10-21 00:25:00;0.5000;6.500;1.000;2
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 00:25:00;2007-10-21 00:55:00;0.5000;6.500;1.000;1
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 00:55:00;2007-10-21 01:25:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 01:25:00;2007-10-21 01:55:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 01:55:00;2007-10-21 02:25:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 02:22:00;2007-10-21 02:55:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 02:55:00;2007-10-21 03:25:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 03:25:00;2007-10-21 03:55:00;0.5000;6.500;1.000;1
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 03:55:00;2007-10-21 04:25:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;45020;50.7167;3.6333;2007-10-21 04:25:00;2007-10-21 04:55:00;0.5000;6.400;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 01:40:00;2007-10-23 02:10:00;0.5000;6.330;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 02:10:00;2007-10-23 02:40:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 02:40:00;2007-10-23 03:10:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 03:10:00;2007-10-23 03:40:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 03:40:00;2007-10-23 04:10:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 04:10:00;2007-10-23 04:40:00;0.5000;6.500;1.000;1
VANMC;MICHEL VANDEPUTTE;76321;50.7167;3.6333;2007-10-23 04:40:00;2007-10-23 05:00:00;0.3300;6.470;1.000;0
VANMC;MICHEL VANDEPUTTE;66567;50.7167;3.6333;2007-11-14 21:08:00;2007-11-14 21:55:00;0.7800;6.500;1.000;1
VANMC;MICHEL VANDEPUTTE;66567;50.7167;3.6333;2007-11-14 22:18:00;2007-11-14 23:09:00;0.8500;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;66567;50.7167;3.6333;2007-11-15 04:30:00;2007-11-15 05:35:00;1.0800;6.000;1.000;0
VANMC;MICHEL VANDEPUTTE;47277;50.7167;3.6333;2007-11-16 02:55:00;2007-11-16 03:45:00;0.8300;6.600;1.000;1
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-16 23:35:00;2007-11-17 00:35:00;1.0000;6.500;1.000;1
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-17 00:35:00;2007-11-17 01:35:00;1.0000;6.500;1.000;3
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-17 01:35:00;2007-11-17 02:35:00;1.0000;6.500;1.000;2
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-17 02:35:00;2007-11-17 03:35:00;1.0000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-17 03:35:00;2007-11-17 04:35:00;1.0000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;38531;50.7167;3.6333;2007-11-17 04:35:00;2007-11-17 05:35:00;1.0000;6.550;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-17 23:00:00;2007-11-17 23:30:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-17 23:30:00;2007-11-18 00:00:00;0.5000;6.600;1.000;1
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 00:00:00;2007-11-18 00:30:00;0.5000;6.600;1.000;1
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 00:30:00;2007-11-18 01:00:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 01:00:00;2007-11-18 01:30:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 01:30:00;2007-11-18 02:00:00;0.5000;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 02:16:00;2007-11-18 03:00:00;0.7300;6.500;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 03:00:00;2007-11-18 03:30:00;0.5000;6.400;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 03:30:00;2007-11-18 04:00:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 04:00:00;2007-11-18 04:30:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 04:30:00;2007-11-18 05:00:00;0.5000;6.600;1.000;0
VANMC;MICHEL VANDEPUTTE;67192;50.7167;3.6333;2007-11-18 05:00:00;2007-11-18 05:30:00;0.5000;6.500;1.000;0
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-16 23:35:00;2007-11-17 00:35:00;1.0000;6.200;1.000;1
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-17 00:35:00;2007-11-17 01:35:00;1.0000;6.300;1.000;2
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-17 01:35:00;2007-11-17 02:35:00;1.0000;6.300;1.000;0
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-17 02:35:00;2007-11-17 03:35:00;1.0000;6.300;1.000;0
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-17 03:35:00;2007-11-17 04:35:00;1.0000;6.400;1.000;0
VANSI;SICCO VAN HOEGEE;24644;50.7167;3.6333;2007-11-17 04:35:00;2007-11-17 05:35:00;1.0000;6.350;1.000;0
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-17 23:00:00;2007-11-18 00:00:00;1.0000;6.400;1.000;2
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-18 00:00:00;2007-11-18 01:00:00;1.0000;6.400;1.000;1
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-18 01:00:00;2007-11-18 02:10:00;1.1700;6.300;1.000;0
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-18 02:16:00;2007-11-18 03:00:00;0.7300;6.200;1.000;0
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-18 03:00:00;2007-11-18 04:00:00;1.0000;6.400;1.000;0
VANSI;SICCO VAN HOEGEE;15223;50.7167;3.6333;2007-11-18 04:00:00;2007-11-18 05:20:00;1.3300;6.400;1.000;0
VINMY;MYRIAM VINGERHOETS;7513;51.1794;4.2450;2007-11-18 00:00:00;2007-11-18 01:30:00;1.4700;5.300;1.000;2
VINMY;MYRIAM VINGERHOETS;7513;51.1794;4.2450;2007-11-18 01:30:00;2007-11-18 03:00:00;1.2200;5.300;1.000;0
WAGAM;Amogh Waghmare;4623;19.2567;73.2992;2007-11-17 21:21:00;2007-11-17 22:48:00;1.4300;5.060;1.000;1
WATWI;WILLIAM WATSON;8196;42.6722;-78.3861;2007-10-22 07:46:00;2007-10-22 08:17:00;0.5200;6.200;1.000;0
WATWI;WILLIAM WATSON;8196;42.6722;-78.3861;2007-10-22 08:19:00;2007-10-22 08:49:00;0.5000;6.200;1.000;1
WATWI;WILLIAM WATSON;87774;42.9639;-78.9653;2007-10-25 06:39:00;2007-10-25 08:52:00;2.1400;3.920;1.000;1
WATWI;WILLIAM WATSON;87774;42.9639;-78.9653;2007-10-25 09:06:00;2007-10-25 10:00:00;0.8200;4.420;1.000;0
WATWI;WILLIAM WATSON;87774;42.9639;-78.9653;2007-10-25 10:00:00;2007-10-25 10:38:00;0.5800;4.350;1.000;0
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-19 22:15:00;2007-10-19 23:15:00;0.9800;6.200;1.000;1
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-19 23:15:00;2007-10-19 23:55:00;0.6400;6.200;1.090;0
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-20 00:30:00;2007-10-20 01:30:00;0.9700;6.200;1.020;1
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-20 01:30:00;2007-10-20 02:30:00;0.9500;6.200;1.010;0
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-20 02:30:00;2007-10-20 03:30:00;0.9600;6.200;1.000;0
WEITH;THOMAS WEILAND;92850;48.5031;16.5583;2007-10-20 03:30:00;2007-10-20 03:55:00;0.4000;6.000;1.140;0
ZIEJU;JURGA ZIENIUTE;56680;54.8000;25.2000;2007-10-19 20:05:00;2007-10-19 21:05:00;1.0000;5.900;1.000;1
